recordid,customer_id,customer_name,email,region,meter_id,housing_type,reading_timestamp,energy_usage_kWh,baseline_kWh,spike_detected,spike_percentage,reason_detected,alert_sent,alert_time,resolved,reading_ts,alert_ts,spike_detected_b,alert_sent_b,resolved_b,excess_kwh,ratio,excess_pct,rule_spike,detectable,alert_latency_min,category,is_fault,excess_cost_gbp,hour,date,day_name
REC000088,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,02/01/2024 19:26:24,0.5,0.38,False,0.0,,False,,,2024-01-02 19:26:24,,False,False,,0.12,1.3157894736842106,31.578947368421062,False,True,,,False,0.034344,19,2024-01-02,Tuesday
REC000089,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,02/01/2024 19:55:12,0.47,0.45,False,0.0,,False,,,2024-01-02 19:55:12,,False,False,,0.019999999999999962,1.0444444444444443,4.444444444444429,False,True,,,False,0.0057239999999999895,19,2024-01-02,Tuesday
REC000090,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,02/01/2024 20:24:00,0.39,0.31,False,0.0,,False,,,2024-01-02 20:24:00,,False,False,,0.08000000000000002,1.2580645161290323,25.806451612903224,False,True,,,False,0.022896000000000007,20,2024-01-02,Tuesday
REC000091,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,02/01/2024 21:07:12,0.41,0.39,False,0.0,,False,,,2024-01-02 21:07:12,,False,False,,0.019999999999999962,1.051282051282051,5.12820512820511,False,True,,,False,0.0057239999999999895,21,2024-01-02,Tuesday
REC000092,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,02/01/2024 21:36:00,0.8,0.92,False,0.0,,False,,,2024-01-02 21:36:00,,False,False,,-0.12,0.8695652173913043,-13.043478260869568,False,True,,,False,0.0,21,2024-01-02,Tuesday
REC000093,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,02/01/2024 22:04:48,0.96,0.89,False,0.0,,False,,,2024-01-02 22:04:48,,False,False,,0.06999999999999995,1.0786516853932584,7.86516853932584,False,True,,,False,0.020033999999999986,22,2024-01-02,Tuesday
REC000094,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,02/01/2024 22:33:36,0.41,0.51,False,0.0,,False,,,2024-01-02 22:33:36,,False,False,,-0.10000000000000003,0.8039215686274509,-19.60784313725491,False,True,,,False,0.0,22,2024-01-02,Tuesday
REC000095,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,02/01/2024 23:02:24,0.67,0.59,False,0.0,,False,,,2024-01-02 23:02:24,,False,False,,0.08000000000000007,1.1355932203389831,13.559322033898313,False,True,,,False,0.02289600000000002,23,2024-01-02,Tuesday
REC000096,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,02/01/2024 23:31:12,1.19,1.06,False,0.0,,False,,,2024-01-02 23:31:12,,False,False,,0.1299999999999999,1.1226415094339621,12.264150943396213,False,False,,,False,0.03720599999999997,23,2024-01-02,Tuesday
REC000097,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 00:00:00,0.8,0.89,False,0.0,,False,,,2024-01-03 00:00:00,,False,False,,-0.08999999999999997,0.8988764044943821,-10.11235955056179,False,True,,,False,0.0,0,2024-01-03,Wednesday
REC000098,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 00:28:48,0.64,0.63,False,0.0,,False,,,2024-01-03 00:28:48,,False,False,,0.010000000000000009,1.0158730158730158,1.5873015873015817,False,True,,,False,0.0028620000000000026,0,2024-01-03,Wednesday
REC000099,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 00:57:36,0.63,0.54,False,0.0,,False,,,2024-01-03 00:57:36,,False,False,,0.08999999999999997,1.1666666666666665,16.66666666666665,False,True,,,False,0.025757999999999993,0,2024-01-03,Wednesday
REC000100,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 01:26:24,0.85,0.87,False,0.0,,False,,,2024-01-03 01:26:24,,False,False,,-0.020000000000000018,0.9770114942528736,-2.298850574712641,False,True,,,False,0.0,1,2024-01-03,Wednesday
REC000101,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 01:55:12,1.29,1.02,False,0.0,,False,,,2024-01-03 01:55:12,,False,False,,0.27,1.2647058823529411,26.470588235294112,False,True,,,False,0.07727400000000001,1,2024-01-03,Wednesday
REC000102,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 02:24:00,0.75,0.74,False,0.0,,False,,,2024-01-03 02:24:00,,False,False,,0.010000000000000009,1.0135135135135136,1.3513513513513598,False,True,,,False,0.0028620000000000026,2,2024-01-03,Wednesday
REC000103,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 03:07:12,0.38,0.48,False,0.0,,False,,,2024-01-03 03:07:12,,False,False,,-0.09999999999999998,0.7916666666666667,-20.833333333333325,False,True,,,False,0.0,3,2024-01-03,Wednesday
REC000104,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 03:36:00,0.42,0.32,False,0.0,,False,,,2024-01-03 03:36:00,,False,False,,0.09999999999999998,1.3125,31.25,False,True,,,False,0.028619999999999996,3,2024-01-03,Wednesday
REC000105,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 04:04:48,0.87,0.88,False,0.0,,False,,,2024-01-03 04:04:48,,False,False,,-0.010000000000000009,0.9886363636363636,-1.1363636363636354,False,True,,,False,0.0,4,2024-01-03,Wednesday
REC000106,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 04:33:36,1.24,1.17,False,0.0,,False,,,2024-01-03 04:33:36,,False,False,,0.07000000000000006,1.0598290598290598,5.982905982905984,False,False,,,False,0.020034000000000017,4,2024-01-03,Wednesday
REC000107,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 05:02:24,1.12,1.17,False,0.0,,False,,,2024-01-03 05:02:24,,False,False,,-0.04999999999999982,0.9572649572649574,-4.273504273504258,False,False,,,False,0.0,5,2024-01-03,Wednesday
REC000108,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 05:31:12,0.73,0.65,False,0.0,,False,,,2024-01-03 05:31:12,,False,False,,0.07999999999999996,1.123076923076923,12.307692307692308,False,True,,,False,0.02289599999999999,5,2024-01-03,Wednesday
REC000109,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 06:00:00,0.98,1.07,False,0.0,,False,,,2024-01-03 06:00:00,,False,False,,-0.09000000000000008,0.9158878504672896,-8.41121495327104,False,False,,,False,0.0,6,2024-01-03,Wednesday
REC000110,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 06:28:48,0.75,0.8,False,0.0,,False,,,2024-01-03 06:28:48,,False,False,,-0.050000000000000044,0.9375,-6.25,False,True,,,False,0.0,6,2024-01-03,Wednesday
REC000111,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 06:57:36,1.2,1.14,False,0.0,,False,,,2024-01-03 06:57:36,,False,False,,0.06000000000000005,1.0526315789473684,5.263157894736836,False,False,,,False,0.017172000000000017,6,2024-01-03,Wednesday
REC000112,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 07:26:24,0.57,0.39,True,46.15,Schedule change,True,1/3/2024 07:53,True,2024-01-03 07:26:24,2024-01-03 07:53:00,True,True,True,0.17999999999999994,1.4615384615384615,46.153846153846146,True,True,26.6,Behavioural,False,0.051515999999999985,7,2024-01-03,Wednesday
REC000113,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 07:55:12,0.96,0.85,False,0.0,,False,,,2024-01-03 07:55:12,,False,False,,0.10999999999999999,1.1294117647058823,12.941176470588234,False,True,,,False,0.031481999999999996,7,2024-01-03,Wednesday
REC000114,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 08:24:00,0.98,0.97,False,0.0,,False,,,2024-01-03 08:24:00,,False,False,,0.010000000000000009,1.0103092783505154,1.0309278350515427,False,True,,,False,0.0028620000000000026,8,2024-01-03,Wednesday
REC000115,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 09:07:12,0.83,0.93,False,0.0,,False,,,2024-01-03 09:07:12,,False,False,,-0.10000000000000009,0.8924731182795698,-10.752688172043023,False,True,,,False,0.0,9,2024-01-03,Wednesday
REC000116,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 09:36:00,0.7,0.56,False,0.0,,False,,,2024-01-03 09:36:00,,False,False,,0.1399999999999999,1.2499999999999998,24.99999999999998,False,True,,,False,0.04006799999999997,9,2024-01-03,Wednesday
REC000117,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 10:04:48,1.06,1.03,False,0.0,,False,,,2024-01-03 10:04:48,,False,False,,0.030000000000000027,1.029126213592233,2.9126213592232997,False,False,,,False,0.008586000000000009,10,2024-01-03,Wednesday
REC000118,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 10:33:36,1.15,1.12,False,0.0,,False,,,2024-01-03 10:33:36,,False,False,,0.029999999999999805,1.0267857142857142,2.678571428571419,False,False,,,False,0.008585999999999944,10,2024-01-03,Wednesday
REC000119,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 11:02:24,0.9,0.76,False,0.0,,False,,,2024-01-03 11:02:24,,False,False,,0.14,1.1842105263157894,18.421052631578938,False,True,,,False,0.040068000000000006,11,2024-01-03,Wednesday
REC000120,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 11:31:12,0.88,0.88,False,0.0,,False,,,2024-01-03 11:31:12,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,11,2024-01-03,Wednesday
REC000121,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 12:00:00,0.95,0.93,False,0.0,,False,,,2024-01-03 12:00:00,,False,False,,0.019999999999999907,1.021505376344086,2.1505376344086002,False,True,,,False,0.005723999999999974,12,2024-01-03,Wednesday
REC000122,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 12:28:48,0.62,0.6,False,0.0,,False,,,2024-01-03 12:28:48,,False,False,,0.020000000000000018,1.0333333333333334,3.3333333333333437,False,True,,,False,0.005724000000000005,12,2024-01-03,Wednesday
REC000123,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 12:57:36,0.66,0.64,False,0.0,,False,,,2024-01-03 12:57:36,,False,False,,0.020000000000000018,1.03125,3.125,False,True,,,False,0.005724000000000005,12,2024-01-03,Wednesday
REC000124,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 13:26:24,0.24,0.33,False,0.0,,False,,,2024-01-03 13:26:24,,False,False,,-0.09000000000000002,0.7272727272727272,-27.27272727272728,False,True,,,False,0.0,13,2024-01-03,Wednesday
REC000125,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 13:55:12,0.54,0.72,False,0.0,,False,,,2024-01-03 13:55:12,,False,False,,-0.17999999999999994,0.7500000000000001,-24.99999999999999,False,True,,,False,0.0,13,2024-01-03,Wednesday
REC000126,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 14:24:00,0.87,0.83,False,0.0,,False,,,2024-01-03 14:24:00,,False,False,,0.040000000000000036,1.0481927710843375,4.8192771084337505,False,True,,,False,0.01144800000000001,14,2024-01-03,Wednesday
REC000127,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 15:07:12,0.24,0.33,False,0.0,,False,,,2024-01-03 15:07:12,,False,False,,-0.09000000000000002,0.7272727272727272,-27.27272727272728,False,True,,,False,0.0,15,2024-01-03,Wednesday
REC000128,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 15:36:00,0.74,0.77,False,0.0,,False,,,2024-01-03 15:36:00,,False,False,,-0.030000000000000027,0.961038961038961,-3.8961038961038974,False,True,,,False,0.0,15,2024-01-03,Wednesday
REC000129,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 16:04:48,1.04,0.99,False,0.0,,False,,,2024-01-03 16:04:48,,False,False,,0.050000000000000044,1.0505050505050506,5.050505050505061,False,True,,,False,0.014310000000000014,16,2024-01-03,Wednesday
REC000130,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 16:33:36,0.25,0.38,False,0.0,,False,,,2024-01-03 16:33:36,,False,False,,-0.13,0.6578947368421053,-34.210526315789465,False,True,,,False,0.0,16,2024-01-03,Wednesday
REC000131,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 17:02:24,0.59,0.35,True,68.57,Overnight appliance,True,1/3/2024 17:03,False,2024-01-03 17:02:24,2024-01-03 17:03:00,True,True,False,0.24,1.6857142857142857,68.57142857142857,True,True,0.6,Appliance,True,0.068688,17,2024-01-03,Wednesday
REC000132,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 17:31:12,1.05,0.87,False,0.0,,False,,,2024-01-03 17:31:12,,False,False,,0.18000000000000005,1.206896551724138,20.68965517241379,False,True,,,False,0.05151600000000001,17,2024-01-03,Wednesday
REC000133,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 18:00:00,0.95,0.95,False,0.0,,False,,,2024-01-03 18:00:00,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,18,2024-01-03,Wednesday
REC000134,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 18:28:48,0.63,0.59,False,0.0,,False,,,2024-01-03 18:28:48,,False,False,,0.040000000000000036,1.0677966101694916,6.779661016949157,False,True,,,False,0.01144800000000001,18,2024-01-03,Wednesday
REC000135,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 18:57:36,0.98,1.02,False,0.0,,False,,,2024-01-03 18:57:36,,False,False,,-0.040000000000000036,0.9607843137254901,-3.9215686274509887,False,True,,,False,0.0,18,2024-01-03,Wednesday
REC000136,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 19:26:24,0.2,0.37,False,0.0,,False,,,2024-01-03 19:26:24,,False,False,,-0.16999999999999998,0.5405405405405406,-45.945945945945944,False,True,,,False,0.0,19,2024-01-03,Wednesday
REC000137,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 19:55:12,0.24,0.32,False,0.0,,False,,,2024-01-03 19:55:12,,False,False,,-0.08000000000000002,0.75,-25.0,False,True,,,False,0.0,19,2024-01-03,Wednesday
REC000138,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 20:24:00,0.63,0.46,False,0.0,,False,,,2024-01-03 20:24:00,,False,False,,0.16999999999999998,1.3695652173913042,36.95652173913042,False,True,,,False,0.048653999999999996,20,2024-01-03,Wednesday
REC000139,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 21:07:12,0.47,0.44,False,0.0,,False,,,2024-01-03 21:07:12,,False,False,,0.02999999999999997,1.0681818181818181,6.818181818181812,False,True,,,False,0.008585999999999991,21,2024-01-03,Wednesday
REC000140,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 21:36:00,0.78,0.94,False,0.0,,False,,,2024-01-03 21:36:00,,False,False,,-0.15999999999999992,0.8297872340425533,-17.021276595744673,False,True,,,False,0.0,21,2024-01-03,Wednesday
REC000141,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 22:04:48,0.93,0.89,False,0.0,,False,,,2024-01-03 22:04:48,,False,False,,0.040000000000000036,1.0449438202247192,4.494382022471921,False,True,,,False,0.01144800000000001,22,2024-01-03,Wednesday
REC000142,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 22:33:36,1.02,0.85,False,0.0,,False,,,2024-01-03 22:33:36,,False,False,,0.17000000000000004,1.2,19.999999999999996,False,True,,,False,0.04865400000000001,22,2024-01-03,Wednesday
REC000143,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 23:02:24,0.61,0.68,False,0.0,,False,,,2024-01-03 23:02:24,,False,False,,-0.07000000000000006,0.8970588235294117,-10.294117647058831,False,True,,,False,0.0,23,2024-01-03,Wednesday
REC000144,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,03/01/2024 23:31:12,0.85,0.98,False,0.0,,False,,,2024-01-03 23:31:12,,False,False,,-0.13,0.8673469387755102,-13.265306122448983,False,True,,,False,0.0,23,2024-01-03,Wednesday
REC000145,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 00:00:00,0.29,0.31,False,0.0,,False,,,2024-01-04 00:00:00,,False,False,,-0.020000000000000018,0.9354838709677419,-6.451612903225811,False,True,,,False,0.0,0,2024-01-04,Thursday
REC000146,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 00:28:48,0.58,0.39,True,48.72,Heater malfunction,True,1/4/2024 00:45,True,2024-01-04 00:28:48,2024-01-04 00:45:00,True,True,True,0.18999999999999995,1.487179487179487,48.7179487179487,True,True,16.2,Appliance,True,0.05437799999999999,0,2024-01-04,Thursday
REC000147,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 00:57:36,0.61,0.74,False,0.0,,False,,,2024-01-04 00:57:36,,False,False,,-0.13,0.8243243243243243,-17.567567567567565,False,True,,,False,0.0,0,2024-01-04,Thursday
REC000148,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 01:26:24,0.68,0.69,False,0.0,,False,,,2024-01-04 01:26:24,,False,False,,-0.009999999999999898,0.9855072463768118,-1.4492753623188248,False,True,,,False,0.0,1,2024-01-04,Thursday
REC000149,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 01:55:12,0.81,0.66,False,0.0,,False,,,2024-01-04 01:55:12,,False,False,,0.15000000000000002,1.2272727272727273,22.72727272727273,False,True,,,False,0.04293000000000001,1,2024-01-04,Thursday
REC000150,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 02:24:00,0.47,0.34,False,0.0,,False,,,2024-01-04 02:24:00,,False,False,,0.12999999999999995,1.3823529411764703,38.23529411764704,False,True,,,False,0.03720599999999999,2,2024-01-04,Thursday
REC000151,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 03:07:12,0.65,0.64,False,0.0,,False,,,2024-01-04 03:07:12,,False,False,,0.010000000000000009,1.015625,1.5625,False,True,,,False,0.0028620000000000026,3,2024-01-04,Thursday
REC000152,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 03:36:00,1.3,1.07,False,0.0,,False,,,2024-01-04 03:36:00,,False,False,,0.22999999999999998,1.2149532710280373,21.495327102803728,False,False,,,False,0.065826,3,2024-01-04,Thursday
REC000153,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 04:04:48,0.87,0.89,False,0.0,,False,,,2024-01-04 04:04:48,,False,False,,-0.020000000000000018,0.9775280898876404,-2.2471910112359605,False,True,,,False,0.0,4,2024-01-04,Thursday
REC000154,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 04:33:36,0.84,0.83,False,0.0,,False,,,2024-01-04 04:33:36,,False,False,,0.010000000000000009,1.0120481927710843,1.2048192771084265,False,True,,,False,0.0028620000000000026,4,2024-01-04,Thursday
REC000155,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 05:02:24,0.96,1.15,False,0.0,,False,,,2024-01-04 05:02:24,,False,False,,-0.18999999999999995,0.8347826086956522,-16.521739130434774,False,False,,,False,0.0,5,2024-01-04,Thursday
REC000156,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 05:31:12,1.01,0.88,False,0.0,,False,,,2024-01-04 05:31:12,,False,False,,0.13,1.1477272727272727,14.77272727272727,False,True,,,False,0.037206,5,2024-01-04,Thursday
REC000157,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 06:00:00,0.78,0.71,False,0.0,,False,,,2024-01-04 06:00:00,,False,False,,0.07000000000000006,1.0985915492957747,9.859154929577475,False,True,,,False,0.020034000000000017,6,2024-01-04,Thursday
