recordid,customer_id,customer_name,email,region,meter_id,housing_type,reading_timestamp,energy_usage_kWh,baseline_kWh,spike_detected,spike_percentage,reason_detected,alert_sent,alert_time,resolved
REC000158,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 06:28:48,0.66,0.65,FALSE,0,,FALSE,,
REC000159,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 06:57:36,1.12,1.17,FALSE,0,,FALSE,,
REC000160,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 07:26:24,0.61,0.59,FALSE,0,,FALSE,,
REC000161,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 07:55:12,1,1.06,FALSE,0,,FALSE,,
REC000162,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 08:24:00,0.89,0.93,FALSE,0,,FALSE,,
REC000163,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 09:07:12,0.91,0.87,FALSE,0,,FALSE,,
REC000164,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 09:36:00,1.08,1.02,FALSE,0,,FALSE,,
REC000165,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 10:04:48,0.61,0.55,FALSE,0,,FALSE,,
REC000166,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 10:33:36,0.96,1.03,FALSE,0,,FALSE,,
REC000167,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 11:02:24,1.01,1.19,FALSE,0,,FALSE,,
REC000168,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 11:31:12,0.88,1,FALSE,0,,FALSE,,
REC000169,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 12:00:00,0.77,0.61,FALSE,0,,FALSE,,
REC000170,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 12:28:48,0.94,0.98,FALSE,0,,FALSE,,
REC000171,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 12:57:36,0.39,0.39,FALSE,0,,FALSE,,
REC000172,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 13:26:24,1.13,1.04,FALSE,0,,FALSE,,
REC000173,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 13:55:12,0.57,0.59,FALSE,0,,FALSE,,
REC000174,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 14:24:00,0.4,0.31,FALSE,0,,FALSE,,
REC000175,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 15:07:12,1.08,1.11,FALSE,0,,FALSE,,
REC000176,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 15:36:00,1.1,1.16,FALSE,0,,FALSE,,
REC000177,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 16:04:48,1.35,1.16,FALSE,0,,FALSE,,
REC000178,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 16:33:36,0.81,0.7,FALSE,0,,FALSE,,
REC000179,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 17:02:24,0.68,0.56,FALSE,0,,FALSE,,
REC000180,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 17:31:12,0.86,0.98,FALSE,0,,FALSE,,
REC000181,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 18:00:00,0.94,1.01,FALSE,0,,FALSE,,
REC000182,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 18:28:48,0.79,0.79,FALSE,0,,FALSE,,
REC000183,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 18:57:36,0.67,0.7,FALSE,0,,FALSE,,
REC000184,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 19:26:24,0.49,0.41,FALSE,0,,FALSE,,
REC000185,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 19:55:12,0.49,0.43,FALSE,0,,FALSE,,
REC000186,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 20:24:00,0.53,0.39,FALSE,0,,FALSE,,
REC000187,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 21:07:12,0.34,0.38,FALSE,0,,FALSE,,
REC000188,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 21:36:00,1.06,1.04,FALSE,0,,FALSE,,
REC000189,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 22:04:48,1.06,0.94,FALSE,0,,FALSE,,
REC000190,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 22:33:36,1.1,1.15,FALSE,0,,FALSE,,
REC000191,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 23:02:24,1.12,1.19,FALSE,0,,FALSE,,
REC000192,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,04/01/2024 23:31:12,0.52,0.38,FALSE,0,,FALSE,,
REC000193,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 00:00:00,0.8,1,FALSE,0,,FALSE,,
REC000194,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 00:28:48,1.28,1.12,FALSE,0,,FALSE,,
REC000195,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 00:57:36,0.37,0.4,FALSE,0,,FALSE,,
REC000196,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 01:26:24,0.72,0.72,FALSE,0,,FALSE,,
REC000197,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 01:55:12,0.48,0.35,FALSE,0,,FALSE,,
REC000198,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 02:24:00,0.91,0.83,FALSE,0,,FALSE,,
REC000199,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 03:07:12,1.03,1.17,FALSE,0,,FALSE,,
REC000200,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 03:36:00,1,1.08,FALSE,0,,FALSE,,
REC000201,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 04:04:48,0.51,0.5,FALSE,0,,FALSE,,
REC000202,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 04:33:36,1.29,1.19,FALSE,0,,FALSE,,
REC000203,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 05:02:24,0.42,0.37,FALSE,0,,FALSE,,
REC000204,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 05:31:12,0.78,0.77,FALSE,0,,FALSE,,
REC000205,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 06:00:00,0.83,0.87,FALSE,0,,FALSE,,
REC000206,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 06:28:48,1.05,0.86,FALSE,0,,FALSE,,
REC000207,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 06:57:36,0.82,0.83,FALSE,0,,FALSE,,
REC000208,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 07:26:24,0.96,0.86,FALSE,0,,FALSE,,
REC000209,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 07:55:12,0.53,0.55,FALSE,0,,FALSE,,
REC000210,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 08:24:00,0.48,0.62,FALSE,0,,FALSE,,
REC000211,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 09:07:12,0.64,0.83,FALSE,0,,FALSE,,
REC000212,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 09:36:00,1.07,1.03,FALSE,0,,FALSE,,
REC000213,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 10:04:48,0.99,0.92,FALSE,0,,FALSE,,
REC000214,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 10:33:36,0.83,0.68,FALSE,0,,FALSE,,
REC000215,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 11:02:24,1.13,1.14,FALSE,0,,FALSE,,
REC000216,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 11:31:12,1,1.03,FALSE,0,,FALSE,,
REC000217,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 12:00:00,1.22,1.19,FALSE,0,,FALSE,,
REC000218,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 12:28:48,0.53,0.64,FALSE,0,,FALSE,,
REC000219,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 12:57:36,1.2,1.17,FALSE,0,,FALSE,,
REC000220,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 13:26:24,0.75,0.72,FALSE,0,,FALSE,,
REC000221,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 13:55:12,0.66,0.67,FALSE,0,,FALSE,,
REC000222,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 14:24:00,1.07,1.08,FALSE,0,,FALSE,,
REC000223,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 15:07:12,1.18,1.03,FALSE,0,,FALSE,,
REC000224,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 15:36:00,1.18,1.15,FALSE,0,,FALSE,,
REC000225,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 16:04:48,1.03,1.06,FALSE,0,,FALSE,,
REC000226,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 16:33:36,0.26,0.42,FALSE,0,,FALSE,,
REC000227,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 17:02:24,1.02,1.16,FALSE,0,,FALSE,,
REC000228,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 17:31:12,0.95,0.9,FALSE,0,,FALSE,,
REC000229,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 18:00:00,0.78,0.86,FALSE,0,,FALSE,,
REC000230,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 18:28:48,0.87,0.9,FALSE,0,,FALSE,,
REC000231,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 18:57:36,0.78,0.77,FALSE,0,,FALSE,,
REC000232,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 19:26:24,1.23,1.07,FALSE,0,,FALSE,,
REC000233,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 19:55:12,0.9,0.8,FALSE,0,,FALSE,,
REC000234,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 20:24:00,0.68,0.66,FALSE,0,,FALSE,,
REC000235,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 21:07:12,0.57,0.42,FALSE,0,,FALSE,,
REC000236,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 21:36:00,0.58,0.49,FALSE,0,,FALSE,,
REC000237,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 22:04:48,0.25,0.42,FALSE,0,,FALSE,,
REC000238,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 22:33:36,0.83,0.69,FALSE,0,,FALSE,,
REC000239,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 23:02:24,1.13,1.11,FALSE,0,,FALSE,,
REC000240,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,05/01/2024 23:31:12,0.79,1.01,FALSE,0,,FALSE,,
REC000241,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 00:00:00,0.76,0.66,FALSE,0,,FALSE,,
REC000242,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 00:28:48,1.18,1.15,FALSE,0,,FALSE,,
REC000243,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 00:57:36,0.43,0.43,FALSE,0,,FALSE,,
REC000244,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 01:26:24,0.61,0.53,FALSE,0,,FALSE,,
REC000245,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 01:55:12,0.71,0.71,FALSE,0,,FALSE,,
REC000246,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 02:24:00,0.64,0.6,FALSE,0,,FALSE,,
REC000247,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 03:07:12,0.86,0.87,FALSE,0,,FALSE,,
REC000248,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 03:36:00,0.41,0.42,FALSE,0,,FALSE,,
REC000249,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 04:04:48,0.31,0.42,FALSE,0,,FALSE,,
REC000250,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 04:33:36,0.66,0.61,FALSE,0,,FALSE,,
REC000251,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 05:02:24,1.32,1.11,FALSE,0,,FALSE,,
REC000252,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 05:31:12,0.43,0.46,FALSE,0,,FALSE,,
REC000253,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 06:00:00,0.39,0.47,FALSE,0,,FALSE,,
REC000254,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 06:28:48,0.32,0.38,FALSE,0,,FALSE,,
REC000255,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 06:57:36,0.27,0.41,FALSE,0,,FALSE,,
REC000256,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 07:26:24,0.61,0.63,FALSE,0,,FALSE,,
REC000257,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 07:55:12,0.74,0.75,FALSE,0,,FALSE,,
REC000258,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 08:24:00,1.02,1.02,FALSE,0,,FALSE,,
REC000259,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 09:07:12,0.96,0.87,FALSE,0,,FALSE,,
REC000260,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 09:36:00,0.91,0.97,FALSE,0,,FALSE,,
REC000261,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 10:04:48,0.42,0.47,FALSE,0,,FALSE,,
REC000262,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 10:33:36,0.62,0.74,FALSE,0,,FALSE,,
REC000263,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 11:02:24,0.8,0.86,FALSE,0,,FALSE,,
REC000264,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 11:31:12,0.75,0.97,FALSE,0,,FALSE,,
REC000265,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 12:00:00,0.42,0.33,FALSE,0,,FALSE,,
REC000266,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 12:28:48,1.01,1.11,FALSE,0,,FALSE,,
REC000267,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 12:57:36,0.66,0.76,FALSE,0,,FALSE,,
REC000268,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 13:26:24,0.71,0.7,FALSE,0,,FALSE,,
REC000269,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 13:55:12,0.7,0.78,FALSE,0,,FALSE,,
REC000270,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 14:24:00,0.55,0.64,FALSE,0,,FALSE,,
REC000271,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 15:07:12,0.21,0.32,FALSE,0,,FALSE,,
REC000272,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 15:36:00,0.52,0.59,FALSE,0,,FALSE,,
REC000273,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 16:04:48,0.43,0.41,FALSE,0,,FALSE,,
REC000274,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 16:33:36,1,0.91,FALSE,0,,FALSE,,
REC000275,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 17:02:24,0.92,1.01,FALSE,0,,FALSE,,
REC000276,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 17:31:12,0.78,0.78,FALSE,0,,FALSE,,
REC000277,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 18:00:00,0.79,0.83,FALSE,0,,FALSE,,
REC000278,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 18:28:48,0.57,0.41,FALSE,0,,FALSE,,
REC000279,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 18:57:36,0.7,0.56,FALSE,0,,FALSE,,
REC000280,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 19:26:24,0.68,0.81,FALSE,0,,FALSE,,
REC000281,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 19:55:12,0.62,0.62,FALSE,0,,FALSE,,
REC000282,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 20:24:00,0.52,0.51,FALSE,0,,FALSE,,
REC000283,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 21:07:12,0.34,0.39,FALSE,0,,FALSE,,
REC000284,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 21:36:00,0.38,0.44,FALSE,0,,FALSE,,
REC000285,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 22:04:48,0.39,0.47,FALSE,0,,FALSE,,
REC000286,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 22:33:36,1.06,1.11,FALSE,0,,FALSE,,
REC000287,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 23:02:24,0.12,0.37,FALSE,0,,FALSE,,
REC000288,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,06/01/2024 23:31:12,1.25,1.18,FALSE,0,,FALSE,,
REC000289,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 00:00:00,0.44,0.4,FALSE,0,,FALSE,,
REC000290,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 00:28:48,1.07,1.08,FALSE,0,,FALSE,,
REC000291,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 00:57:36,0.97,1.04,FALSE,0,,FALSE,,
REC000292,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 01:26:24,0.85,0.9,FALSE,0,,FALSE,,
REC000293,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 01:55:12,1.34,1.14,FALSE,0,,FALSE,,
REC000294,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 02:24:00,0.71,0.55,FALSE,0,,FALSE,,
REC000295,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 03:07:12,0.93,0.99,FALSE,0,,FALSE,,
REC000296,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 03:36:00,0.58,0.68,FALSE,0,,FALSE,,
REC000297,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 04:04:48,0.71,0.76,FALSE,0,,FALSE,,
REC000298,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 04:33:36,0.82,0.85,FALSE,0,,FALSE,,
REC000299,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 05:02:24,0.45,0.56,FALSE,0,,FALSE,,
REC000300,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 05:31:12,0.76,0.73,FALSE,0,,FALSE,,
REC000301,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 06:00:00,0.77,0.78,FALSE,0,,FALSE,,
REC000302,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 06:28:48,0.38,0.42,FALSE,0,,FALSE,,
REC000303,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 06:57:36,0.3,0.36,FALSE,0,,FALSE,,
REC000304,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 07:26:24,0.99,0.91,FALSE,0,,FALSE,,
REC000305,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 07:55:12,0.91,0.98,FALSE,0,,FALSE,,
REC000306,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 08:24:00,0.91,0.67,FALSE,0,,FALSE,,
REC000307,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 09:07:12,0.63,0.61,FALSE,0,,FALSE,,
REC000308,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 09:36:00,0.47,0.46,FALSE,0,,FALSE,,
REC000309,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 10:04:48,0.41,0.36,FALSE,0,,FALSE,,
REC000310,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 10:33:36,1.22,1.06,FALSE,0,,FALSE,,
REC000311,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 11:02:24,0.37,0.43,FALSE,0,,FALSE,,
REC000312,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 11:31:12,0.51,0.45,FALSE,0,,FALSE,,
REC000313,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 12:00:00,0.5,0.45,FALSE,0,,FALSE,,
REC000314,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 12:28:48,0.87,0.77,FALSE,0,,FALSE,,
REC000315,CUST001,Shirley Thomas-Cox,nicholashart@atkinson-parker.com,London,MTR0001,Detached,07/01/2024 12:57:36,0.59,0.62,FALSE,0,,FALSE,,
